a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.linkquality	a.linklowquality	a.commentsnotes	a.rank	m._domain_url	m._ql_title	m._unkvalue	m._control	m._ql_url
kaisa	186	186	ccb04710f0dbed492b8fb462f47e3f7b	638http://therealhousewivesblog.blogspot.com/	2015-03-24	ql20150318	3	Topic too specific,Time-sensitive		3	http://therealhousewivesblog.blogspot.com/	Yolanda Hadids Over Top ...	n638	638	http://therealhousewivesblog.blogspot.com/2012/04/yolanda-hadids-over-top-divorce.html
kaisa	186	186	f4fd3390580da35e0c875e39fa62684c	644http://therealhousewivesblog.blogspot.com/	2015-03-24	ql20150318	3	Topic too specific,Time-sensitive		9	http://therealhousewivesblog.blogspot.com/	August	n644	644	http://therealhousewivesblog.blogspot.com/2014_08_01_archive.html
kaisa	193	193	256a0d6be9ebcb3513cbe24ae398fb5a	38http://aws.amazon.com/	2015-03-23	ql20150318	2			5	http://aws.amazon.com/	Marketplace	n38	38	https://aws.amazon.com/marketplace/
kaisa	193	193	2af4a53fae365f1a1fa4670522b9634a	36http://aws.amazon.com/	2015-03-23	ql20150318	3	Topic too specific		3	http://aws.amazon.com/	Pricing	n36	36	http://aws.amazon.com/s3/pricing/
kaisa	193	193	949982be2e386df17dee848cd3a48203	33http://aws.amazon.com/	2015-03-23	ql20150318	2			0	http://aws.amazon.com/	Account	n33	33	http://aws.amazon.com/account/
kaisa	193	193	b80e4f94f2806a641d69611cadb11936	37http://aws.amazon.com/	2015-03-23	ql20150318	2			4	http://aws.amazon.com/	About Aws	n37	37	https://aws.amazon.com/about-aws/
kaisa	193	193	c46bf18b3c14723ae91eaefc640d9ce2	35http://aws.amazon.com/	2015-03-23	ql20150318	2			2	http://aws.amazon.com/	Contact Us	n35	35	http://aws.amazon.com/contact-us/
kaisa	193	193	d2ba30b54884d555702ecfbb7a1d0f70	39http://aws.amazon.com/	2015-03-23	ql20150318	1			6	http://aws.amazon.com/	Sign Up	n39	39	https://portal.aws.amazon.com/gp/aws/developer/registration/index.html?nc1=h_ct
kaisa	193	193	e6784d08c96732e5c14088c16e76aa95	34http://aws.amazon.com/	2015-03-23	ql20150318	2			1	http://aws.amazon.com/	Careers	n34	34	http://aws.amazon.com/careers/
kaisa	196	196	176943bac824132ccad55cd0fcbfe0e3	1307http://www.keyhyundai.com/	2015-03-24	ql20150318	3	Topic too specific		3	http://www.keyhyundai.com/	Order Parts	n1307	1307	http://www.keyhyundai.com/PartsOrderForm
kaisa	196	196	34594a42740749e9d13d394ddca6750b	1306http://www.keyhyundai.com/	2015-03-24	ql20150318	2			2	http://www.keyhyundai.com/	New	n1306	1306	http://www.keyhyundai.com/NewVehicleSearch
kaisa	196	196	9a64b4331071c363c1ee405f0c2a9d33	1304http://www.keyhyundai.com/	2015-03-24	ql20150318	2			0	http://www.keyhyundai.com/	Hours & Map	n1304	1304	http://www.keyhyundai.com/HoursAndDirections
kaisa	196	196	a55d43cc246dfd86cc6b1c49c5c258e1	1310http://www.keyhyundai.com/	2015-03-24	ql20150318	3	Other	Ok for this info to be available on web site, no reason for QL.	6	http://www.keyhyundai.com/	Hyundai Warranty ...	n1310	1310	http://www.keyhyundai.com/WarrantyInfo_D
kaisa	196	196	a7bb8dc77f08198a97ba51399878db00	1308http://www.keyhyundai.com/	2015-03-24	ql20150318	5	Other	QL 3 has same information.	4	http://www.keyhyundai.com/	Pre-owned	n1308	1308	http://www.keyhyundai.com/PreOwnedVehicleSearch
kaisa	196	196	b07149a55be17b1e4e14a92096e099b9	1309http://www.keyhyundai.com/	2015-03-24	ql20150318	2			5	http://www.keyhyundai.com/	New & Used Cars | ...	n1309	1309	http://www.keyhyundai.com/VehicleSearchResults?search=new
kaisa	196	196	b4b67d9cb61ea5f2be73f85cdf02e22f	1305http://www.keyhyundai.com/	2015-03-24	ql20150318	3	Other	info ok to be found on the site, no reason to be a QL	1	http://www.keyhyundai.com/	Departments	n1305	1305	http://www.keyhyundai.com/MeetOurDepartments
kaisa	265	265	067a032294176dc1a805057e28a936f8	81http://boyslife.org/	2015-03-23	ql20150318	3	Topic too specific		6	http://boyslife.org/	25 Funny Fish Jokes	n81	81	http://fishing.boyslife.org/25-funny-fish-jokes/
kaisa	265	265	37765a5b210f4867cc8ec7f0b2019fb6	78http://boyslife.org/	2015-03-23	ql20150318	2			3	http://boyslife.org/	100 Movies For Boys	n78	78	http://boyslife.org/hobbies-projects/funstuff/18651/100-movies-for-boys/
kaisa	265	265	47dacda9ba740709758541b34dcf68f5	75http://boyslife.org/	2015-03-23	ql20150318	3	Topic too specific		0	http://boyslife.org/	Pedromom-550	n75	75	http://boyslife.org/features/29557/20-funny-mothers-day-jokes/
kaisa	265	265	518e8450705b9ecba4daa9fde85e506f	79http://boyslife.org/	2015-03-23	ql20150318	2			4	http://boyslife.org/	Games	n79	79	http://boyslife.org/section/games/
kaisa	265	265	90922b6db1d7e00ff610f074b280d7cd	76http://boyslife.org/	2015-03-23	ql20150318	3	Topic too specific		1	http://boyslife.org/	Morse Code Machine	n76	76	http://boyslife.org/games/online-games/575/morse-code-machine/
kaisa	265	265	94ceb9cfc305cd8abd5411b018d035b9	77http://boyslife.org/	2015-03-23	ql20150318	2			2	http://boyslife.org/	Contests	n77	77	http://boyslife.org/giveaways/
kaisa	265	265	ab0fb76c810d4179d82a266335ab1151	80http://boyslife.org/	2015-03-23	ql20150318	3	Topic too specific		5	http://boyslife.org/	Archives	n80	80	http://boyslife.org/wayback/
kaisa	266	266	01551d9077ca83f189df0c77ebc3fe13	1009http://www.comcast.com/	2015-03-23	ql20150318	1			4	http://www.comcast.com/	My Account	n1009	1009	http://customer.comcast.com/Secure/MyAccount
kaisa	266	266	3b0a22d46ecf1fee7d982c812d749c0f	1008http://www.comcast.com/	2015-03-23	ql20150318	3	Topic too specific		3	http://www.comcast.com/	XFINITY Internet	n1008	1008	http://comcast.com/internet-service.html
kaisa	266	266	71d045096c0113a99942b8ff1e4e58f6	1010http://www.comcast.com/	2015-03-23	ql20150318	2			5	http://www.comcast.com/	Contact Us	n1010	1010	http://customer.comcast.com/contact-us
kaisa	266	266	7cc6dba02935d9b3f79d3a72aff2a8cd	1007http://www.comcast.com/	2015-03-23	ql20150318	3	Topic too specific		2	http://www.comcast.com/	Internet Service	n1007	1007	http://comcast.com/internet-service.html
kaisa	266	266	8afc4c88a1d140d30c3cb689dd0d64db	1006http://www.comcast.com/	2015-03-23	ql20150318	3	Topic too specific		1	http://www.comcast.com/	XFINITY TV	n1006	1006	http://comcast.com/Corporate/Learn/DigitalCable/digitalcable.html
kaisa	266	266	af56cae9aff6d2eb2d2d50cf1dcc0bc6	1011http://www.comcast.com/	2015-03-23	ql20150318	2			6	http://www.comcast.com/	Support	n1011	1011	http://customer.comcast.com/help-and-support
kaisa	266	266	bd0d528209ba09006bc47e2492d0e9b4	1005http://www.comcast.com/	2015-03-23	ql20150318	3	Topic too specific		0	http://www.comcast.com/	TV Service	n1005	1005	http://comcast.com/Corporate/Learn/DigitalCable/digitalcable.html
kaisa	266	266	e8a579812e122fdcdcd0ef9fc5962dda	1012http://www.comcast.com/	2015-03-23	ql20150318	3	Topic too specific		7	http://www.comcast.com/	Help and Support Forums	n1012	1012	http://forums.comcast.com/
kaisa	279	279	3b7d2522fd470aab7a2e6fafb28f4ed3	1236http://www.in.gov/dwd/	2015-03-24	ql20150318	2			5	http://www.in.gov/dwd/	Home	n1236	1236	http://www.in.gov/dwd/mobile.htm
kaisa	279	279	46a39fe1962c38ba02680cff7f60f209	1233http://www.in.gov/dwd/	2015-03-24	ql20150318	3	Topic too specific		2	http://www.in.gov/dwd/	Widget 2	n1233	1233	http://www.in.gov/dwd/2362.htm
kaisa	279	279	4b37c078a8d983de5e52dd99af851387	1232http://www.in.gov/dwd/	2015-03-24	ql20150318	2			1	http://www.in.gov/dwd/	Contact Us	n1232	1232	http://www.in.gov/dwd/2328.htm
kaisa	279	279	ab948a12c838b8aa0f8a66de31b8a6e1	1231http://www.in.gov/dwd/	2015-03-24	ql20150318	2			0	http://www.in.gov/dwd/	Job Seekers	n1231	1231	http://in.gov/dwd/2333.htm
kaisa	279	279	afcb1dd16e84d678f1f1827e33a70a03	1237http://www.in.gov/dwd/	2015-03-24	ql20150318	5	404	untrusted connection, cannot open the file	6	http://www.in.gov/dwd/	File For Unemployment	n1237	1237	https://www.in.gov/dwd/2362.htm
kaisa	279	279	c5d76c8b3ae3b04c556ef4316bb7e413	1234http://www.in.gov/dwd/	2015-03-24	ql20150318	5	404		3	http://www.in.gov/dwd/	Find The Workone Center ...	n1234	1234	http://www.in.gov/dwd/WorkOne/regions.html
kaisa	279	279	fd95f876524581fc6b7b7dadff9ee8b0	1235http://www.in.gov/dwd/	2015-03-24	ql20150318	3	Time-sensitive,Low quality		4	http://www.in.gov/dwd/	Media Inquiry Policy	n1235	1235	http://www.in.gov/dwd/files/DWD_Policy_2012-01.pdf
kaisa	287	287	3940cf42edfac668fee460017b0585b0	294http://jjcolecollections.com/	2015-03-23	ql20150318	3	Topic too specific		0	http://jjcolecollections.com/	Broadway Stroller	n294	294	http://jjcolecollections.com/broadway-stroller
kaisa	287	287	52dd8a877a29c7e90ca5c6467234499f	297http://jjcolecollections.com/	2015-03-23	ql20150318	5	Other	access denied (need to login)	3	http://jjcolecollections.com/	Mode Tote Bag	n297	297	http://jjcolecollections.com/mode-tote-bag
kaisa	287	287	5c42886ba01c149b5048d749c83625a3	300http://jjcolecollections.com/	2015-03-23	ql20150318	3	Topic too specific		6	http://jjcolecollections.com/	Urban Bundleme	n300	300	http://jjcolecollections.com/urban-bundleme
kaisa	287	287	6530624dfda4b79f0ab09970ec208a4c	295http://jjcolecollections.com/	2015-03-23	ql20150318	2			1	http://jjcolecollections.com/	Bundleme	n295	295	http://jjcolecollections.com/bundleme
kaisa	287	287	6c50f7d37a4894ac7def52639b9e3617	299http://jjcolecollections.com/	2015-03-23	ql20150318	3	Topic too specific		5	http://jjcolecollections.com/	Satchel	n299	299	http://jjcolecollections.com/satchel-bag
kaisa	287	287	6ffdd9265d92a4b2cc9162b4f62d2b2c	296http://jjcolecollections.com/	2015-03-23	ql20150318	2			2	http://jjcolecollections.com/	Contact Us	n296	296	http://jjcolecollections.com/contact
kaisa	287	287	d8e8daa4b0b20d6c5bc712e38ef0bccf	298http://jjcolecollections.com/	2015-03-23	ql20150318	3	Topic too specific		4	http://jjcolecollections.com/	Original Bundleme	n298	298	http://jjcolecollections.com/original-bundleme-thermaplush
kaisa	292	292	18978a19488cf2eab8e75400188ffe3f	1220http://www.huntingpa.com/	2015-03-24	ql20150318	3	Low quality		5	http://www.huntingpa.com/	State Game Lands	n1220	1220	http://www.huntingpa.com/sgl.html
kaisa	292	292	1e619e9c7bd182463e85128198b8ee2d	1217http://www.huntingpa.com/	2015-03-24	ql20150318	5	Other	QL 3 is similar to QL1 and 2 (brings to the discussion board)	2	http://www.huntingpa.com/	HPA Forums	n1217	1217	http://huntingpa.com/forums/ubbthreads.php?ubb=cfrm
kaisa	292	292	2430498a42223da162122b0fa53359f1	1218http://www.huntingpa.com/	2015-03-24	ql20150318	5	404		3	http://www.huntingpa.com/	UBB Message	n1218	1218	http://www.huntingpa.com/forums/ubbthreads.php?ubb=showflat&amp;Number=
kaisa	292	292	30026ef7b1c96ee6f4135886295b85b7	1216http://www.huntingpa.com/	2015-03-24	ql20150318	5	Other	QL 2 is similar to QL1 (brings to the discussion board)	1	http://www.huntingpa.com/	Forums	n1216	1216	http://huntingpa.com/forums/ubbthreads.php?ubb=cfrm
kaisa	292	292	56f31cfe91bdcd6baf9d5978857a1454	1219http://www.huntingpa.com/	2015-03-24	ql20150318	4	Time-sensitive	licenses for 2006-07.	4	http://www.huntingpa.com/	Hunting License Info	n1219	1219	http://www.huntingpa.com/license_info.html
kaisa	292	292	68c5b90c980edaa341c8d75e18f63b92	1221http://www.huntingpa.com/	2015-03-24	ql20150318	2			6	http://www.huntingpa.com/	State DNR Links	n1221	1221	http://www.huntingpa.com/state_dnr_links.htm
kaisa	292	292	68c6cfb3f34de89d84cbdd435e7d4f19	1215http://www.huntingpa.com/	2015-03-24	ql20150318	2			0	http://www.huntingpa.com/	Message Boards	n1215	1215	http://huntingpa.com/forums/ubbthreads.php?Cat=
kaisa	303	303	0e967cca65d8ad68ee425896c290c9d2	2190https://affiliate-program.amazon.com/	2015-03-24	ql20150318	5	Other	QL candidate 7 is similar to QL 1 and 5 (need to sign in)	6	https://affiliate-program.amazon.com/	Associates	n2190	2190	https://affiliate-program.amazon.com/gp/associates/network/main.html
kaisa	303	303	2b8663e08215294c499441314ed0dfd5	2187https://affiliate-program.amazon.com/	2015-03-24	ql20150318	2			3	https://affiliate-program.amazon.com/	Tools	n2187	2187	http://affiliate-program.amazon.com/join/landing/tools.html
kaisa	303	303	35e7e3bdbb989f55dbb555e48c0a4155	2188https://affiliate-program.amazon.com/	2015-03-24	ql20150318	5	Other	QL candidate 5 is similar to QL 1 and 7 (need to sign in)	4	https://affiliate-program.amazon.com/	Main	n2188	2188	https://affiliate-program.amazon.com/gp/associates/apply/main.html
kaisa	303	303	5deea5b47bf7a9373175a842119cbbed	2189https://affiliate-program.amazon.com/	2015-03-24	ql20150318	2			5	https://affiliate-program.amazon.com/	Need Help?	n2189	2189	https://affiliate-program.amazon.com/gp/associates/help/main.html
kaisa	303	303	819469fcf0099aa00de19a0cf3fabd4a	2186https://affiliate-program.amazon.com/	2015-03-24	ql20150318	4	Other	Seed URL and landing page are similar.	2	https://affiliate-program.amazon.com/	Sign In	n2186	2186	http://affiliate-program.amazon.com/gp/associates/login/login.html
kaisa	303	303	90e47d26747baf0f2395ead34dc272f1	2185https://affiliate-program.amazon.com/	2015-03-24	ql20150318	3	Other	info ok to be found on the web site.	1	https://affiliate-program.amazon.com/	Get Started Tour	n2185	2185	http://affiliate-program.amazon.com/gp/associates/join/getstarted
kaisa	303	303	bfd495c551a644050f0ae776e06f1f68	2184https://affiliate-program.amazon.com/	2015-03-24	ql20150318	1			0	https://affiliate-program.amazon.com/	Join Now	n2184	2184	http://affiliate-program.amazon.com/gp/associates/apply/main.html
kaisa	305	305	1e29ae57f1fc325e18408e284c620730	1035http://www.dallascowboys.com/	2015-03-24	ql20150318	2			0	http://www.dallascowboys.com/	NEWS AND BLOGS	n1035	1035	http://dallascowboys.com/news
kaisa	305	305	6942e1da8679ae5df16b999c164239ed	1041http://www.dallascowboys.com/	2015-03-24	ql20150318	2			6	http://www.dallascowboys.com/	Tickets	n1041	1041	http://www.dallascowboys.com/tickets/index.html
kaisa	305	305	75490c0d55c2b07a61073b533e360c4f	1037http://www.dallascowboys.com/	2015-03-24	ql20150318	2			2	http://www.dallascowboys.com/	Videos	n1037	1037	http://www.dallascowboys.com/multimedia/videos/
kaisa	305	305	807f2db463839048c30cb9128ddf767d	1036http://www.dallascowboys.com/	2015-03-24	ql20150318	2			1	http://www.dallascowboys.com/	Season Schedule	n1036	1036	http://dallascowboys.com/team/season-schedule
kaisa	305	305	cbd9ba9f114c215bf12b0a80a41a2ebe	1038http://www.dallascowboys.com/	2015-03-24	ql20150318	5	Other	QL candidate 4 is similar to QL 1.	3	http://www.dallascowboys.com/	News	n1038	1038	http://www.dallascowboys.com/news/index.html
kaisa	305	305	d1e0de540ffb80765a34fe4c84fe8020	1040http://www.dallascowboys.com/	2015-03-24	ql20150318	5	Other	QL candidate 6 is similar to QL 2	5	http://www.dallascowboys.com/	View Full Schedule	n1040	1040	http://www.dallascowboys.com/team/season-schedule.html
kaisa	305	305	e814a0e2c69cd3ac6fe93cee695ecd87	1039http://www.dallascowboys.com/	2015-03-24	ql20150318	2			4	http://www.dallascowboys.com/	Roster	n1039	1039	http://www.dallascowboys.com/team/roster.html
gaylon	7	7	132448e645efd1013b8b5384757831fe	2199https://care.siriusxm.com/	2015-04-08	ql20150318	3	Other	not a sign-on, and maybe too deep for a sign-up	1	https://care.siriusxm.com/	Register Me	n2199	2199	http://care.siriusxm.com/verifyaccount_initialView.action
gaylon	7	7	2e5b993f8f2435dd96cda52539bc8fc7	2203https://care.siriusxm.com/	2015-04-08	ql20150318	3	Low quality		5	https://care.siriusxm.com/	Newaccountinformation ...	n2203	2203	https://care.siriusxm.com/newaccountinformation_initialView.action
gaylon	7	7	38659fc01a27706781942ef7f27c3093	2201https://care.siriusxm.com/	2015-04-08	ql20150318	5	404		3	https://care.siriusxm.com/	Product User Guides - ...	n2201	2201	http://shop.siriusxm.com/edealinv/servlet/ExecMacro?nurl=control/CategorySupport.vm&amp;ctl_nbr=10600&amp;catParentID=58742&amp;cid=nav-user-guides
gaylon	7	7	4a724e1b03a58d81b08b134c34dbd1e4	2198https://care.siriusxm.com/	2015-04-08	ql20150318	4	Other	strange account page	0	https://care.siriusxm.com/	Makeccpaymentlogin View	n2198	2198	http://care.siriusxm.com/makeccpaymentlogin_view.action
gaylon	7	7	9448c5f4ac5205e55e12c1cd2ea173e5	2202https://care.siriusxm.com/	2015-04-08	ql20150318	2			4	https://care.siriusxm.com/	New Account	n2202	2202	https://care.siriusxm.com/newaccount.do
gaylon	7	7	cfb3b5e8f9eff8c913e2e6bcf1e65280	2200https://care.siriusxm.com/	2015-04-08	ql20150318	5	404		2	https://care.siriusxm.com/	Product User Guides - ..	n2200	2200	http://shop.siriusxm.com/edealinv/servlet/ExecMacro?nurl=control/CategorySupport.vm&amp;ctl_nbr=10600&amp;catParentID=58742&amp;cid=nav-user-guides
gaylon	7	7	e865b9428479e446f986ab848d817701	2204https://care.siriusxm.com/	2015-04-08	ql20150318	3	Topic too specific		6	https://care.siriusxm.com/	Refresh	n2204	2204	https://care.siriusxm.com/refresh
gaylon	75	75	011330b5a849a7c863767647f9fa9d7d	1663http://www.punxsy.k12.pa.us/	2015-04-08	ql20150318	2			5	http://www.punxsy.k12.pa.us/	Athletics	n1663	1663	http://www.punxsy.k12.pa.us/domain/24
gaylon	75	75	1bfa428222d65c6653723df16a555473	1662http://www.punxsy.k12.pa.us/	2015-04-08	ql20150318	4	Topic too specific		4	http://www.punxsy.k12.pa.us/	Library	n1662	1662	http://www.punxsy.k12.pa.us/domain/186
gaylon	75	75	40922c15b55d558312d1e339b58d5b2b	1658http://www.punxsy.k12.pa.us/	2015-04-08	ql20150318	2			0	http://www.punxsy.k12.pa.us/	Punxsutawney Area High ...	n1658	1658	http://www.punxsy.k12.pa.us/Domain/34
gaylon	75	75	63074f889632269a090f89bfe6a9d6ce	1659http://www.punxsy.k12.pa.us/	2015-04-08	ql20150318	3	Other	jobs?	1	http://www.punxsy.k12.pa.us/	Employment Opportunities	n1659	1659	http://www.punxsy.k12.pa.us/Domain/9
gaylon	75	75	a14eba990769977158d8e737ab8193b1	1661http://www.punxsy.k12.pa.us/	2015-04-08	ql20150318	4	Topic too specific		3	http://www.punxsy.k12.pa.us/	Epipen Training	n1661	1661	http://www.punxsy.k12.pa.us/Page/3009
gaylon	75	75	c730d5eb447d22b81ea5fd7a0783eef6	1660http://www.punxsy.k12.pa.us/	2015-04-08	ql20150318	2			2	http://www.punxsy.k12.pa.us/	Calendar	n1660	1660	http://www.punxsy.k12.pa.us/Page/2
gaylon	75	75	d0fbebd47ab76e678ea03f0a8472ebbd	1664http://www.punxsy.k12.pa.us/	2015-04-08	ql20150318	5			6	http://www.punxsy.k12.pa.us/	Filedownload	n1664	1664	http://www.punxsy.k12.pa.us/site/handlers/filedownload.ashx?moduleinstanceid=1421&amp;dataid=8486&amp;FileName=MINUTES%204-10-2012.docx
gaylon	144	144	1d01365acfb7f52be0c81fe0d47b0aee	388http://mobile.youporn.com/	2015-04-07	ql20150318	1			6	http://mobile.youporn.com/	Categories	n388	388	http://youporn.com/categories
gaylon	144	144	36ec5d6e6ae80473b1d4bbf79e25bef8	385http://mobile.youporn.com/	2015-04-07	ql20150318	2			3	http://mobile.youporn.com/	Teen	n385	385	http://www.youporn.com/category/32/teen/
gaylon	144	144	467b69bbc0a97ba9e06b0decb5aeb61f	393http://mobile.youporn.com/	2015-04-07	ql20150318	1			11	http://mobile.youporn.com/	Top Rated	n393	393	http://youporn.com/top_rated
gaylon	144	144	4f9a50a32e62625fa360047f11ecef11	382http://mobile.youporn.com/	2015-04-07	ql20150318	1			0	http://mobile.youporn.com/	Categories	n382	382	http://www.youporn.com/categories/
gaylon	144	144	5734f5a1025b51013ada6b7925732a92	387http://mobile.youporn.com/	2015-04-07	ql20150318	1			5	http://mobile.youporn.com/	Top Rated	n387	387	http://www.youporn.com/top_rated/
gaylon	144	144	76fd2026a566706bc6dc865235cec962	384http://mobile.youporn.com/	2015-04-07	ql20150318	2			2	http://mobile.youporn.com/	Asian	n384	384	http://www.youporn.com/category/3/asian/
gaylon	144	144	8690d1767039191989625ba9d5e662d6	389http://mobile.youporn.com/	2015-04-07	ql20150318	2			7	http://mobile.youporn.com/	Amateur	n389	389	http://youporn.com/category/1/amateur
gaylon	144	144	88c6f794f76474c434c5a893d3542190	390http://mobile.youporn.com/	2015-04-07	ql20150318	2			8	http://mobile.youporn.com/	Mature	n390	390	http://youporn.com/category/28/mature
