m._domain_url	m._ql_url	m._ql_title	a.linkquality	a.linklowquality	a.titlequality	a.titlerewritten	a.qlreplacements
http://pinkdino.com/	http://pinkdino.com/popular/Teen/1.html	Teen	Probably likely		Good		
http://pinkdino.com/	http://pinkdino.com/popular/Family/1.html	Family	Probably not likely		Good		
http://pinkdino.com/	http://pinkdino.com/popular/Young/1.html	Young	Probably not likely		Good		
http://pinkdino.com/	http://pinkdino.com/popular/Lesbian/1.html	Lesbian	Probably likely		Good		
http://www.madcumshots.com/	http://madcumshots.com/out.php?to=faciallust.com&link=top	17 : Facial Lust	Definitely not likely	Other	Bad	Facial Lust	
http://www.madcumshots.com/	http://madcumshots.com/out.php?to=myteenfacial.com&link=top	38 : MyTeenFacial	Definitely not likely	Other	Bad	MyTeenFacial	
http://www.madcumshots.com/	http://madcumshots.com/out.php?to=gooclips.com&link=top	37 : Goo Clips	Definitely not likely		Bad	Goo Clips	
http://www.madcumshots.com/	http://madcumshots.com/out.php?to=spermcafe.com&link=top	51 : Sperm Cafe	Definitely not likely		Bad	Sperm Cafe	
http://www.madcumshots.com/	http://madcumshots.com/out.php?to=cum2eat.com&link=top	01 : Cum 2 Eat	Definitely not likely	Other	Bad	Cum2Eat	
http://www.madcumshots.com/	http://madcumshots.com/out.php?to=cumshotterritory.com&link=top	08 : Cumshot Territory	Definitely not likely		Bad	Cumshot Territory	
https://webmail.psu.edu/	https://webaccess.psu.edu/	WebAccess Secure <b>Login</b>	Very likely		Good		http://kb.its.psu.edu/node/2804
https://webmail.psu.edu/	http://news.psu.edu/	News	Probably not likely		Good		http://kb.its.psu.edu/node/2804
https://webmail.psu.edu/	http://www.bursar.psu.edu/	Office of The Bursar	Definitely not likely		Good		http://kb.its.psu.edu/node/2804
https://webmail.psu.edu/	https://elion.psu.edu/	Penn State's <b>eLion</b>	Probably likely		Fair	eLion	http://kb.its.psu.edu/node/2804
https://webmail.psu.edu/	https://cms.psu.edu/	<b>Angel</b>	Probably not likely		Good		http://kb.its.psu.edu/node/2804
https://webmail.psu.edu/	https://webmail.psu.edu/webmail/login.cgi	<b>Webmail </b>. <b>PSU </b>.<b>Edu</b>	Very likely		Bad	WebAccess Login	http://kb.its.psu.edu/node/2804
http://www.youtubeunblocker.org/	http://www.youtubeunblocker.org/permalink.php?url=TCvkNpCKCfR7UmCpAX7aYCLSFT1rHsW15RtJYE04N2k%3D	FaceBook	Probably not likely		Fair	Facebook Login	
http://www.youtubeunblocker.org/	http://www.youtubeunblocker.org/permalink.php?url=5TWaBWBDBcbFNueQjWfqbEXhAE4YvioTg%2B9GuRvdltE%3D	MySpace	NJ		NJ		
http://www.youtubeunblocker.org/	http://www.youtubeunblocker.org/?do=search	Access <b>YouTube </b>Anywhere	Definitely not likely	Other	Good		
http://www.youtubeunblocker.org/	http://www.youtubeunblocker.org/permalink.php?url=DS9Nww8RQosiNJ14YoLNY6INXnYwyvdXL8pf8m6Sa5c%3D	Bebo	NJ		NJ		
http://www.youtubeunblocker.org/	https://www.youtubeunblocker.org/search.php?get=4Z88FtYvyOS2ZWcXSjmkx2Z3JpPTIKw60AAF%2FlyGaGk%3D&sa=a9ead8723612&opt=3	eBuddy	NJ		NJ		
http://www.youtubeunblocker.org/	http://www.youtubeunblocker.org/permalink.php?url=vDNG0dxURune3%2BS1NGBmjuY2QOXqgb7%2BfW43lAW22zU%3D	<b>YouTube</b>	Probably not likely		Good		
https://www.microsoft.com/security/scanner/en-us/default.aspx	http://www.microsoft.com/security/scanner/en-gb/default.aspx	Safety Scanner	NJ		NJ		this URL does not work -- maybe it just doesn&#39;t work on a Mac
https://www.microsoft.com/security/scanner/en-us/default.aspx	http://www.microsoft.com/security/scanner/en-ca/default.aspx	<b>Microsoft </b>Safety <b>Scanner</b>	NJ		NJ		this URL does not work -- maybe it just doesn&#39;t work on a Mac
https://www.microsoft.com/security/scanner/en-us/default.aspx	http://support.microsoft.com/gp/cu_sc_virsec_master	<b>Virus </b>and Security Solution	NJ		NJ		this URL does not work -- maybe it just doesn&#39;t work on a Mac
https://www.microsoft.com/security/scanner/en-us/default.aspx	http://www.microsoft.com/security/pc-security/malware-removal.aspx	<b>Malware </b>Removal Tool	NJ		NJ		this URL does not work -- maybe it just doesn&#39;t work on a Mac
https://www.microsoft.com/security/scanner/en-us/default.aspx	http://www.microsoft.com/security/portal/Definitions/ADL.aspx	Get The Latest Definitions	NJ		NJ		this URL does not work -- maybe it just doesn&#39;t work on a Mac
https://www.microsoft.com/security/scanner/en-us/default.aspx	http://www.microsoft.com/security/portal/threat/threats.aspx	Active Malware	NJ		NJ		this URL does not work -- maybe it just doesn&#39;t work on a Mac
https://login.frontier.com/webmail	http://frontier.com/	Residential	Definitely not likely	Other	Bad	Frontier	https://ftrsecure.com, http://www.frontierhelp.com/techsupport.cfm
https://login.frontier.com/webmail	http://frontier.com/frontiermail	<b>FrontierMail</b>	Probably likely		Good		https://ftrsecure.com, http://www.frontierhelp.com/techsupport.cfm
https://login.frontier.com/webmail	https://frontier.com/login	<b>Login</b>	Very likely		Good		https://ftrsecure.com, http://www.frontierhelp.com/techsupport.cfm
https://login.frontier.com/webmail	https://webmail.frontier.com/	<b>Check </b>My <b>Email</b>	NJ		NJ		https://ftrsecure.com, http://www.frontierhelp.com/techsupport.cfm
https://login.frontier.com/webmail	https://frontier.com/BillPay/Login	Online Bill Pay	NJ		NJ		https://ftrsecure.com, http://www.frontierhelp.com/techsupport.cfm
https://login.frontier.com/webmail	https://login.frontier.com/webmail/force	Mail	NJ		NJ		https://ftrsecure.com, http://www.frontierhelp.com/techsupport.cfm
http://dogxxxtube.com/	http://www.dogxxxtube.com/play.php?v=jY8gF_U_4ypxwh28Cf5kq6Ay_e-lv0DlyfjC3IXB2Gk9APz9Xq7MEM6yrh2f5KH5ZvXIfpVx2iFvSy0FUO70sQ/	Search APP - Embedded	NJ	Other	NJ		
http://dogxxxtube.com/	http://www.dogxxxtube.com/movies/aC3HjJbMutYdUgm_A4Nsj0Ie3-Fm76FzOS2pIcn1yflu8q2W1GZu3o_vk9m_wBjf1rU7fLL0cY8tmZmJg7TMYg/	MAM V1.6.0.1	NJ	Other	NJ		
http://dogxxxtube.com/	http://www.dogxxxtube.com/movies/n17XkR6RBXq209D7lrqNoAYsjd78PHvawCjhLn0OBDwEBG_rKgYaEUmkMm3s3X4R9oeugN62ZitG84Q6DARVKQ/	Girls and Pets	NJ	Other	NJ		
http://dogxxxtube.com/	http://www.dogxxxtube.com/?x=9133	Homemade <b>Dog Sex </b>Videos	NJ	Other	NJ		
http://dogxxxtube.com/	http://dogxxxtube.com/play.php?v=DOtphkSvfTfoUtCUMiRVdH_kfAc4COuPY9P_p1gKV_kEBG_rKgYaEUmkMm3s3X4R9oeugN62ZitG84Q6DARVKQ/	Young Girl in <b>Dog </b>Passion	NJ	Other	NJ		
http://dogxxxtube.com/	http://www.dogxxxtube.com/movies/9RldhN3VzgAEHYAVXDkmn_KRgcA6ohoyv3UZx0w1o1xu8q2W1GZu3o_vk9m_wBjf1rU7fLL0cY8tmZmJg7TMYg/	Zoo <b>Sex </b>Tube - Home	NJ	Other	NJ		
http://www.msngames.com/	http://www.msngames.com/en/spidersolitaire/default.htm?intgid=hp_card_4	Spider Solitaire	Probably not likely	Topic too specific	Excellent		
http://www.msngames.com/	http://www.msngames.com/en/bubbletown/default.htm?intgid=hp_puzzle_1	Bubble Town	Probably not likely	Topic too specific	Excellent		
http://www.msngames.com/	http://www.msngames.com/en/bejeweled2/default.htm?intgid=hp_puzzle_10	Bejeweled 2	Probably not likely	Topic too specific	Excellent		
http://www.msngames.com/	http://www.msngames.com/en/bejeweled3/default.htm?intgid=hp_populargames_2	Bejeweled 3	Probably not likely	Topic too specific	Excellent		
http://www.msngames.com/	http://www.msngames.com/en/bookworm/default.htm?intgid=hp_populargames_4	Bookworm	Probably not likely	Topic too specific	Excellent		
http://www.msngames.com/	http://www.msngames.com/en/5roll/default.htm?intgid=hp_poker_4	5 Roll	Probably not likely	Topic too specific	Excellent		
http://www.newbritainherald.com/	http://www.newbritainherald.com/newington_town_crier/	The Newington Town Crier	NJ	404	NJ		
http://www.newbritainherald.com/	http://www.newbritainherald.com/news/	<b>News</b>	NJ	404	NJ		
http://www.newbritainherald.com/	http://www.newbritainherald.com/contact/	Contact Us	NJ	404	NJ		
http://www.newbritainherald.com/	http://www.newbritainherald.com/sports/	Sports	NJ	404	NJ		
http://www.newbritainherald.com/	http://www.newbritainherald.com/obituaries/	Obituaries	NJ	404	NJ		
http://www.newbritainherald.com/	http://www.newbritainherald.com/classifieds/	Classifieds	NJ	404	NJ		
http://www.nakedwife.ws/	http://www.nakedwife.ws/cgi-bin/atx/out.cgi?id=154&trade=http://www.freshsperm.com/?id=nakedwife.ws	Fresh Sperm	NJ	Other	NJ		http://example.nakedwife.ws/, http://ignorethese.nakedwife.ws/, http://www.nakedwife.ws/porn/istedious
http://www.nakedwife.ws/	http://www.nakedwife.ws/cgi-bin/atx/out.cgi?id=27&trade=http://www.attractivemoms.com	Atractive Mom	NJ	Other	NJ		http://example.nakedwife.ws/, http://ignorethese.nakedwife.ws/, http://www.nakedwife.ws/porn/istedious
http://www.nakedwife.ws/	http://www.nakedwife.ws/cgi-bin/atx/out.cgi?id=216&trade=http://www.crazygfs.com/	Crazy GFS	NJ	Other	NJ		http://example.nakedwife.ws/, http://ignorethese.nakedwife.ws/, http://www.nakedwife.ws/porn/istedious
http://www.nakedwife.ws/	http://www.nakedwife.ws/cgi-bin/atx/out.cgi?id=155&trade=http://www.7dog.com/	7 Dog	NJ	Other	NJ		http://example.nakedwife.ws/, http://ignorethese.nakedwife.ws/, http://www.nakedwife.ws/porn/istedious
http://www.nakedwife.ws/	http://www.nakedwife.ws/cgi-bin/atx/out.cgi?id=232&trade=http://www.amateurgalls.com/	Amateur Galls	NJ	Other	NJ		http://example.nakedwife.ws/, http://ignorethese.nakedwife.ws/, http://www.nakedwife.ws/porn/istedious
http://www.nakedwife.ws/	http://www.nakedwife.ws/cgi-bin/atx/out.cgi?id=268&trade=http://www.exgirlfriendspost.com/	Ex Girlfriend Spost	NJ	Other	NJ		http://example.nakedwife.ws/, http://ignorethese.nakedwife.ws/, http://www.nakedwife.ws/porn/istedious
https://webmail.frontier.com/	http://frontier.com/frontiermail	<b>FrontierMail</b>	Probably not likely	Topic too specific	Fair		https://frontier.com/helpcenter/internet/using-your-email
https://webmail.frontier.com/	http://speedtest.frontier.com/	<b>Frontier </b>Speed Test	Probably not likely	Other	Good		https://frontier.com/helpcenter/internet/using-your-email
https://webmail.frontier.com/	http://bluefield.wv.speedtest.frontier.com/	WV - Bluefield	Definitely not likely	Other	Bad		https://frontier.com/helpcenter/internet/using-your-email
https://webmail.frontier.com/	http://west.frontier.com/	West	Definitely not likely		Bad		https://frontier.com/helpcenter/internet/using-your-email
https://webmail.frontier.com/	https://login.frontier.com/webmail/force	<b>Frontier Email </b>Login	Very likely		Good		https://frontier.com/helpcenter/internet/using-your-email
https://webmail.frontier.com/	http://login.frontier.com/webmail/logout/	Mail	Definitely not likely		Bad		https://frontier.com/helpcenter/internet/using-your-email
http://www.zulily.com/	http://www.zulily.com/auth/?setaction=login	Sign In	Very likely		Good		
http://www.zulily.com/	http://www.zulily.com/shopbyage/girls/kids	Shop by Age: <b>Kids</b>	Probably likely		Bad	Shop by Age	
http://www.zulily.com/	http://www.zulily.com/women/	<b>Women</b>	Very likely		Excellent		
http://www.zulily.com/	http://www.zulily.com/baby-maternity/	<b>Baby </b>& Maternity	Probably likely		Excellent		
http://www.zulily.com/	http://www.zulily.com/plus-size	Plus Size	Probably likely		Good		
http://www.zulily.com/	http://www.zulily.com/girls/	Girls	Very likely		Excellent		
https://login.frontier.com/webmail/	https://frontier.com/login	<b>Login</b>	Very likely		Good		https://ftrsecure.com, http://www.frontierhelp.com/techsupport.cfm
https://login.frontier.com/webmail/	https://webmail.frontier.com/	<b>Check </b>My <b>Email</b>	NJ		NJ		https://ftrsecure.com, http://www.frontierhelp.com/techsupport.cfm
https://login.frontier.com/webmail/	http://frontier.com/	Residential	Definitely not likely	Other	Bad	Frontier	https://ftrsecure.com, http://www.frontierhelp.com/techsupport.cfm
https://login.frontier.com/webmail/	https://login.frontier.com/webmail/force	Mail	NJ		NJ		https://ftrsecure.com, http://www.frontierhelp.com/techsupport.cfm
https://login.frontier.com/webmail/	http://frontier.com/frontiermail	<b>FrontierMail</b>	Probably likely		Good		https://ftrsecure.com, http://www.frontierhelp.com/techsupport.cfm
https://login.frontier.com/webmail/	https://frontier.com/BillPay/Login	Online Bill Pay	NJ		NJ		https://ftrsecure.com, http://www.frontierhelp.com/techsupport.cfm
http://webmail.frontier.com/	http://bluefield.wv.speedtest.frontier.com/	WV - Bluefield	Definitely not likely	Other	Bad	Network Speed Test	https://frontier.com/helpcenter/internet/using-your-email
http://webmail.frontier.com/	http://west.frontier.com/	West	Definitely not likely		Bad		https://frontier.com/helpcenter/internet/using-your-email
http://webmail.frontier.com/	http://frontier.com/frontiermail	<b>FrontierMail</b>	Probably not likely	Topic too specific	Fair	Welcome to the NEW Frontier Mail	https://frontier.com/helpcenter/internet/using-your-email
http://webmail.frontier.com/	http://login.frontier.com/webmail/logout/	Mail	Definitely not likely	Low quality	Bad	Log out	https://frontier.com/helpcenter/internet/using-your-email
http://webmail.frontier.com/	http://speedtest.frontier.com/	<b>Frontier </b>Speed Test	Probably not likely	Other	Good	Network Speed Test	https://frontier.com/helpcenter/internet/using-your-email
http://webmail.frontier.com/	https://login.frontier.com/webmail/force	<b>Frontier Email </b>Login	Very likely		Good		https://frontier.com/helpcenter/internet/using-your-email
https://runpayroll.adp.com/	http://runlogin.adp.com/	RUN Payroll	Definitely not likely	Other	Fair	Log in	http://www.adp.com/solutions/employer-services/run-powered-by-adp.aspx
https://runpayroll.adp.com/	https://easynet.adp.com/epn/badBrowser.html	Easypaynet	Definitely not likely		NJ		http://www.adp.com/solutions/employer-services/run-powered-by-adp.aspx
https://runpayroll.adp.com/	https://runpayroll.adp.com/enrollment.aspx	User Login	NJ		Good		http://www.adp.com/solutions/employer-services/run-powered-by-adp.aspx
https://runpayroll.adp.com/	https://portal.adp.com/public/index.htm	Self Service <b>Portal</b>	Probably likely		Excellent		http://www.adp.com/solutions/employer-services/run-powered-by-adp.aspx
https://runpayroll.adp.com/	http://smallbusiness.adp.com/rundemo/src/cmnMainFrame.htm	<b>RUN </b>Powered	Probably not likely		Fair	Run Demo	http://www.adp.com/solutions/employer-services/run-powered-by-adp.aspx
https://runpayroll.adp.com/	https://ipay.adp.com/iPay/login.jsf	Ipay Statement	Probably likely		Bad	iPayStatements	http://www.adp.com/solutions/employer-services/run-powered-by-adp.aspx
http://devargasfuneral.com/	http://devargasfuneral.com/about_us/history.html	History	Probably not likely		Good		http://devargasfuneral.com/services/pre_planning.html
http://devargasfuneral.com/	http://devargasfuneral.com/about_us/staff.html	Staff	Definitely not likely		Good		http://devargasfuneral.com/services/pre_planning.html
http://devargasfuneral.com/	http://devargasfuneral.com/about_us/facilities.html	Facilities	Probably not likely		Good		http://devargasfuneral.com/services/pre_planning.html
http://devargasfuneral.com/	http://devargasfuneral.com/page_manager/obit_list.php	<b>Current Obituaries</b>	Very likely		Excellent		http://devargasfuneral.com/services/pre_planning.html
http://devargasfuneral.com/	http://devargasfuneral.com/contact_us/contact_us.html	Contact Us	Very likely		Excellent		http://devargasfuneral.com/services/pre_planning.html
http://devargasfuneral.com/	http://devargasfuneral.com/services/service_options.html	Service Options	Very likely		Excellent		http://devargasfuneral.com/services/pre_planning.html
http://amateurblogs.eroprofile.com/	http://www.eroprofile.com/m/videos/popular	Popular Videos	Very likely		Excellent		http://www.eroprofile.com/p/members/all, http://www.eroprofile.com/p/search
http://amateurblogs.eroprofile.com/	http://www.eroprofile.com/m/photos/home/	Photos Home	Very likely		Fair	Photos	http://www.eroprofile.com/p/members/all, http://www.eroprofile.com/p/search
http://amateurblogs.eroprofile.com/	http://www.eroprofile.com/m/videos/niche/29/Scat	Scat	Definitely not likely	Other	Good		http://www.eroprofile.com/p/members/all, http://www.eroprofile.com/p/search
http://amateurblogs.eroprofile.com/	http://amateurblogs.eroprofile.com/8.html	<b>Amateur</b>-blogs / <b>EroProfile</b>	Definitely not likely	Other	Good		http://www.eroprofile.com/p/members/all, http://www.eroprofile.com/p/search
http://amateurblogs.eroprofile.com/	http://www.eroprofile.com/m/videos/home/	Videos	Very likely		Excellent		http://www.eroprofile.com/p/members/all, http://www.eroprofile.com/p/search
http://amateurblogs.eroprofile.com/	http://amateurblogs.eroprofile.com/2.html	Amateur-<b>blogs	Definitely not likely		Good		http://www.eroprofile.com/p/members/all, http://www.eroprofile.com/p/search
